row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Acid-Blank-C18.mzML Peak area,Acid-Blank-HLB.mzML Peak area,Acid-Blank-PPL.mzML Peak area,Acid-Blank-Strata.mzML Peak area,Acid-Dam-C18-1.mzML Peak area,Acid-Dam-C18-A.mzML Peak area,Acid-Dam-HLB-1.mzML Peak area,Acid-Dam-HLB-A.mzML Peak area,Acid-Dam-PPL-1.mzML Peak area,Acid-Dam-PPL-A.mzML Peak area,Acid-Dam-Strata-1.mzML Peak area,Acid-Dam-Strata-A.mzML Peak area,Acid-Sea-C18-1.mzML Peak area,Acid-Sea-C18-A.mzML Peak area,Acid-Sea-HLB-1.mzML Peak area,Acid-Sea-HLB-A.mzML Peak area,Acid-Sea-PPL-1.mzML Peak area,Acid-Sea-PPL-A.mzML Peak area,Acid-Sea-Strata-1.mzML Peak area,Acid-Sea-Strata-A.mzML Peak area,Dam-C18-1.mzML Peak area,Dam-C18-A.mzML Peak area,Dam-HLB-1.mzML Peak area,Dam-HLB-A.mzML Peak area,Dam-PPL-1.mzML Peak area,Dam-PPL-A.mzML Peak area,Dam-Strata-1.mzML Peak area,Dam-Strata-A.mzML Peak area,NeuBlankC18.mzML Peak area,NeuBlankHLB.mzML Peak area,NeuBlankPPL.mzML Peak area,NeuBlankStrata-NeuBlankStrata (2).mzML Peak area,River-C18-1.mzML Peak area,River-C18-A.mzML Peak area,River-HLB-1.mzML Peak area,River-HLB-A.mzML Peak area,River-PPL-1.mzML Peak area,River-PPL-A.mzML Peak area,River-Strata-1.mzML Peak area,River-Strata-A.mzML Peak area,Sea-C18-1.mzML Peak area,Sea-C18-A.mzML Peak area,Sea-HLB-1.mzML Peak area,Sea-HLB-A.mzML Peak area,Sea-PPL-1.mzML Peak area,Sea-PPL-A.mzML Peak area,Sea-Strata-A.mzML Peak area,Sea-Stratra-1.mzML Peak area,Tap-C18-1.mzML Peak area,Tap-C18-A.mzML Peak area,Tap-HLB-1.mzML Peak area,Tap-HLB-A.mzML Peak area,Tap-PPL-1.mzML Peak area,Tap-PPL-A.mzML Peak area,Tap-Strata-1.mzML Peak area,Tap-Strata-A.mzML Peak area,Unnamed: 69
102033,313.1900988053617,12.746166,area,,,,660.0,,,,,,,630.48724,216.56154,361.0745,476.13455,230.32854,231.7163,0.0,0.0,265.1015,90.32149,0.0,139.81964,651.49335,1692.3706,1416.352,1751.7739,931.34863,556.90454,1444.0079,813.8677,22.598286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.7085,1881.2072,886.5847,1023.856,112.56912,0.0,147.49286,0.0,129.28636,86.11446,0.0,0.0,1798.3948,664.1259,868.7672,962.68317,1308.4724,2253.067,935.6846,1454.3777,204.2324,236.24986,242.61877,314.4085,258.78067,160.04407,371.6374,175.61234,
101984,374.1807715002228,12.746306,area,,,,660.0,,,,,,,105.308846,30.480827,69.30787,67.39902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.50741,95.77235,124.85235,140.25406,161.16438,80.184425,155.92072,109.24778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.557,162.21904,121.13259,134.12108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.42284,86.08248,71.92406,97.74038,149.19638,73.4639,135.07884,138.63965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102027,330.1588397226722,12.747788,area,,,,660.0,,,,,,,136.80849,25.603922,63.609123,94.65468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.21014,240.67162,207.37094,249.38501,178.34456,110.74512,259.67587,132.52765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.72922,346.536,191.17513,236.11476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.97244,93.36157,113.35085,158.62764,240.93648,314.55368,174.98769,272.31006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102054,293.1738859476971,12.7481365,area,,,,660.0,,,,,,,1345.0358,476.67517,680.46375,1018.45966,785.4672,927.85394,688.3985,503.33115,715.22,639.32635,458.67737,891.80164,1366.6127,3435.4885,2732.752,3744.3542,2121.549,1064.1931,3092.5537,1665.9594,396.57166,440.8802,427.16812,346.64493,197.6991,514.0673,235.15883,116.92174,2847.3381,3888.308,1691.3381,2074.4497,613.20856,433.64557,840.37604,716.7408,397.9776,514.1838,178.4049,206.29723,4196.8,1408.6923,1815.839,1962.3617,2667.6182,4872.35,1944.6783,3042.2483,797.9702,664.24194,686.6961,803.19104,562.7782,493.38025,850.57513,756.37854,
102102,349.13995493143915,12.748292,area,,,,660.0,,,,,,,417.6793,141.8468,265.18274,299.51715,53.457657,24.448254,15.61187,23.532595,32.41744,47.80343,14.637884,45.794132,386.16068,765.44116,641.6012,282.68585,549.3035,399.55164,639.07166,489.2649,10.176065,11.205162,8.851992,0.0,0.0,31.352152,0.0,0.0,680.5568,819.4636,566.99713,352.89166,66.1465,41.607647,141.96217,64.1571,81.7877,64.927605,37.144352,66.754486,859.76355,381.39227,402.23535,471.5058,201.31558,1053.2482,592.5033,611.36774,18.148376,17.252434,35.218414,49.16458,53.711178,62.769417,37.41453,39.323402,
102096,333.1667164028908,12.748721,area,,,,660.0,,,,,,,7823.0083,2875.1917,4757.5303,5780.341,1507.3253,1675.3472,811.5069,737.382,2180.943,1263.3483,1278.692,1912.7698,9023.58,18245.615,14926.336,18313.127,12878.912,8246.735,17037.393,10718.148,682.1035,685.631,119.9532,119.336044,409.1448,877.9014,381.91086,489.23685,16038.578,19254.486,11218.495,12150.053,2087.5034,1115.1991,2686.3245,2121.426,1748.309,1784.6727,1106.6792,1616.86,21354.172,9107.7,10630.577,12180.804,15964.551,25190.469,12522.902,17683.998,1252.5961,1632.9124,1768.8698,1672.4022,1902.968,1503.3785,1797.039,1378.7184,
101798,255.12209725350377,12.748847,area,,,,660.0,,,,,,,1710.9294,559.9758,870.9398,1117.5345,664.8606,640.88586,255.78378,238.08772,667.50037,464.5374,439.0198,824.1327,1515.5973,4010.2244,3275.8428,4263.7656,2446.9265,1247.8417,3440.3484,1814.172,189.71968,153.81265,127.11411,104.452805,65.24148,206.31076,76.84475,77.001335,3228.7554,4398.778,1927.8141,2533.874,510.86874,22.495148,280.60458,0.0,378.50946,473.10703,26.158379,52.659496,4377.154,1421.5458,2098.12,2391.2021,3087.9578,5643.713,2177.963,3667.0635,555.0732,684.1514,737.70294,738.0363,591.30005,473.83582,766.1504,510.5205,
101948,684.2770962784921,12.749008,area,,,,660.0,,,,,,,38.38216,0.0,17.888367,21.286888,19.013494,14.110384,16.741062,24.459913,9.640137,11.229553,15.715473,12.694347,32.582325,228.6604,114.9275,216.03531,118.87177,43.847496,191.36102,47.354744,12.416615,29.81473,0.0,9.668395,0.0,11.112296,14.007362,0.0,277.90005,366.4999,134.11465,184.43478,12.667393,0.0,31.622473,0.0,0.0,0.0,11.517813,15.280536,268.1705,48.24281,62.939785,126.27408,245.06801,402.62064,102.61789,194.20691,27.535643,15.065374,14.803844,34.286263,14.221329,10.096685,15.770683,8.707362,
101206,285.1080512635943,12.749646,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.716151,0.0,0.0,0.0,0.0,14.968232,10.3431835,0.0,11.065705,0.0,0.0,0.0,23.758307,43.792206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102171,237.11128724136185,12.749657,area,,,,660.0,,,,,,,1245.2557,428.27466,664.35913,873.92725,535.45325,469.9151,129.7822,132.66945,513.2201,305.59683,243.07083,545.4226,1083.064,3101.01,2495.618,3414.892,1841.7094,947.98444,2684.5952,1461.2882,90.12344,139.7905,100.59111,69.078094,49.029125,175.4592,36.642212,15.711506,2448.611,3428.0413,1458.9177,1894.6653,492.93765,274.15033,731.8544,527.33356,312.68082,399.65598,212.5999,327.32834,3507.1812,1154.7073,1620.2693,1908.0585,2362.64,4509.5117,1700.2416,2817.0803,360.7513,497.22357,548.36456,468.06335,394.521,346.2382,497.52872,205.03464,
101983,335.1727616500252,12.750108,area,,,,660.0,,,,,,,217.84836,73.57059,128.62247,145.43045,0.0,0.0,0.0,8.676586,0.0,0.0,0.0,0.0,224.34915,461.99875,341.66864,428.7722,331.41483,223.61574,422.9211,254.4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.2708,514.3211,253.49281,292.00443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.6059,200.2775,266.93124,332.55328,420.61984,620.7129,356.14807,448.4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.788528,
102061,209.11649331165967,12.750261,area,,,,660.0,,,,,,,739.592,243.13792,377.63544,509.86197,320.9505,284.12244,145.6054,120.01309,269.4615,202.3127,252.29901,409.25528,721.0651,1807.8943,1595.4028,1985.5605,1114.5934,590.1932,1605.1964,854.8572,88.92026,78.95949,82.0285,44.66066,16.519543,126.36236,31.583645,36.23917,1729.6295,2160.596,1115.6233,1223.0988,266.43054,145.63028,388.48093,279.31842,176.11133,242.26021,110.50997,28.893505,2320.6604,811.91693,1148.2352,1163.461,1466.5514,2717.88,1147.2909,1974.0394,266.15002,333.09738,324.3441,316.64597,272.72348,191.5743,338.6681,213.13155,
102106,643.3426384930991,12.75028,area,,,,660.0,,,,,,,1371.6849,240.44852,570.71857,719.90204,120.929146,111.409454,156.28435,164.70143,386.8138,174.47813,106.024895,473.6849,972.28687,6663.4155,4049.8738,6123.233,4070.393,1975.1746,3425.4375,1680.6353,306.32965,103.18663,151.60245,121.95099,153.16833,108.563156,135.02367,61.22152,5170.77,7123.9565,1676.7727,3831.938,321.73816,177.08836,405.19556,358.7309,130.71292,271.68784,129.26076,218.84312,7353.554,641.90173,2649.7725,3309.577,5902.5654,9824.305,2878.1804,5809.087,362.77798,207.61124,772.4078,308.44232,188.01572,363.65378,761.1965,106.604645,
102516,191.1423311289392,12.751126,area,,,,,,,,,,,0.0,0.0,0.0,0.0,155.52914,85.010994,307.60468,65.74341,38.56456,61.35856,169.81349,156.6354,235.9129,455.0611,116.483826,94.647705,9.253311,0.0,83.39438,57.131657,158.70026,231.36522,136.12709,74.3386,59.253162,116.73101,115.05113,59.083893,0.0,0.0,0.0,0.0,91.5519,32.394196,82.77769,82.129105,11.103313,26.549892,26.106237,38.80242,15.496342,57.134155,21.53118,8.859635,0.0,0.0,29.306942,0.0,297.5045,347.0717,227.09303,112.41701,115.33725,165.46422,280.1267,158.90791,
102016,311.1848469416556,12.751192,area,,,,660.0,,,,,,,25029.582,8795.256,13937.563,17398.75,9550.496,9452.451,4013.1477,3664.2942,9728.79,6770.5244,6393.636,12334.07,23217.014,61612.598,50500.945,66278.82,37959.99,19752.951,54414.4,29317.314,2892.3115,2695.0469,2064.5178,1639.1887,1223.5385,3665.2893,1398.9434,1175.6176,51211.566,69648.05,31968.404,37550.97,9271.698,4898.125,14065.049,9930.568,6214.136,7764.931,58.63189,26.735264,68576.56,22660.17,32149.92,36746.812,47463.44,84108.805,34438.645,54102.133,7851.441,10564.585,11013.951,10607.467,8552.959,6691.461,11801.338,7526.264,
101947,318.11845197786715,12.751275,area,,,,660.0,,,,,,,17.166962,9.200034,34.885582,32.365196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.205148,42.83511,58.513966,46.321304,46.30671,55.651993,81.01361,29.330181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.501434,59.75203,49.093018,66.1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.76477,57.10621,56.86763,79.24643,98.538246,72.88988,82.80646,39.72719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101949,682.2793021823875,12.751414,area,,,,660.0,,,,,,,66.32378,12.067974,46.28327,78.17941,16.850426,0.0,0.0,10.787495,12.738491,11.405642,21.192806,31.765717,63.79325,457.82333,267.21414,367.0451,272.75543,95.053856,361.51324,139.41861,15.23214,25.496828,20.026045,29.009418,10.512361,8.804372,13.1052475,9.828833,515.4805,762.1732,278.82614,417.57477,16.178232,10.066698,24.169456,9.334063,0.0,0.0,9.53039,13.096171,606.1318,109.48074,146.86014,207.16905,452.19568,765.9031,229.70421,391.7789,36.206154,14.634384,18.465319,37.42457,0.0,8.7440605,15.311403,19.70417,
102192,255.12196013759092,12.752138,area,,,,660.0,,,,,,,70.10856,559.9758,870.9398,1117.5345,664.8606,603.4402,255.78378,238.08772,662.0515,459.03506,439.0198,812.1013,1625.9084,4119.2847,3447.8816,4353.242,2386.439,1297.7734,3547.4695,1934.252,67.958664,103.427765,127.11411,104.452805,20.300985,206.31076,31.539877,77.001335,3443.0288,4608.742,2260.7183,2419.306,597.7358,345.25644,945.9286,654.6971,391.0619,510.7989,269.87888,426.8199,4419.0825,1493.0603,2201.962,2485.674,3105.8997,5706.4453,2258.8137,3475.1733,555.0732,684.1514,737.70294,738.0363,591.30005,473.83582,766.1504,479.9311,
101885,677.2858502157541,12.752558,area,,,,660.0,,,,,,,129.64343,0.0,0.0,0.0,61.203743,46.21892,56.849648,36.23463,28.461987,24.706009,39.848503,38.734104,55.936802,255.61775,189.19041,278.2974,133.39343,47.2753,214.97844,49.89718,35.250847,13.364113,26.196869,34.54427,19.606735,55.73244,46.044212,35.166157,351.58795,520.2814,148.9678,131.54128,45.031235,54.481445,62.17773,55.01772,18.440132,32.159035,15.088481,27.347776,245.15334,28.362926,68.12052,96.92244,176.04509,329.26746,100.46496,186.15666,31.474373,40.28788,34.136593,31.247334,32.90853,40.28521,23.114933,27.044376,
102070,659.3095785959711,12.752805,area,,,,660.0,,,,,,,346.33115,56.095295,120.14097,79.73776,71.96289,123.939095,146.9635,102.772675,61.66948,70.67262,88.85346,95.089264,313.07043,1250.091,940.0863,1240.5968,799.93256,302.7011,1060.7867,450.56543,87.28824,50.618683,103.270515,88.558105,40.996605,179.12062,94.850044,60.233585,1252.3468,1789.8207,649.5996,913.87366,39.457577,32.41162,29.41625,39.49993,55.46939,30.87696,18.232296,18.892593,1584.0092,300.33072,436.61472,663.43994,1212.5079,2260.7153,586.85443,1079.2996,99.47554,51.894432,39.751156,174.41762,85.73805,74.24225,42.519264,96.16165,
101854,305.21030812349846,12.753794,area,,,,660.0,,,,,,,0.0,0.0,0.0,0.0,389.3293,688.7025,326.2923,97.11444,209.13658,231.05743,473.26086,535.6432,190.80852,95.474045,151.00017,95.48743,64.47907,66.96089,133.3312,112.5144,369.2932,613.4249,458.98578,178.40674,379.36685,296.0513,314.91495,353.50372,0.0,0.0,0.0,0.0,119.09801,52.305866,35.978737,33.11676,48.09005,113.00443,26.503601,24.195168,66.98999,89.47749,142.92807,167.44424,0.0,11.971735,67.792564,106.85008,397.19296,154.51558,275.098,703.03235,289.28674,602.70593,336.2697,511.0626,
102062,293.0689545583788,12.753878,area,,,,660.0,,,,,,,164.73352,81.95398,126.68791,146.30444,0.0,0.0,0.0,0.0,8.83325,9.562392,0.0,0.0,143.03897,204.87209,200.24452,234.92738,221.51596,165.15694,210.20897,167.38992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.42813,316.5542,241.72478,233.97258,0.0,0.0,10.402721,0.0,0.0,8.486574,0.0,0.0,270.08713,159.91861,172.54909,177.67953,223.94215,117.95584,209.53044,247.66043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102166,413.12562454112407,12.75541,area,,,,660.0,,,,,,,74.76531,11.648422,41.98936,45.59176,0.0,0.0,0.0,0.0,0.0,0.0,9.121934,0.0,57.67831,79.48572,57.272568,22.59271,37.783485,53.9987,81.981125,49.87571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17433,123.857,42.087082,107.89971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.41868,64.59711,63.21638,37.080936,122.837776,63.43164,78.56401,53.791702,18.540627,10.609127,0.0,0.0,10.648212,0.0,0.0,0.0,
102205,453.0880934461584,12.756002,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.393166,116.00364,119.635,117.401535,35.746468,68.02493,199.93584,213.88884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101959,355.14991098378164,12.756243,area,,,,660.0,,,,,,,90.722435,22.67743,87.599655,76.22223,24.329254,19.077728,15.03041,13.368597,11.29958,14.928861,37.88775,0.0,84.699524,45.893215,100.802765,82.015724,140.24161,94.98877,34.3235,100.71042,0.0,13.510704,12.458098,16.62949,13.975973,21.537758,10.398357,8.826609,142.21,75.524414,145.64009,127.2373,18.505627,9.050541,25.194645,17.981087,0.0,22.801683,11.79953,11.114145,164.73727,110.660385,59.85589,56.866028,125.41756,38.107895,78.63138,51.98094,12.220149,17.948578,16.899391,18.043894,33.92816,10.862074,11.607879,9.83787,
102206,674.2792255906306,12.757682,area,,,,660.0,,,,,,,100.37165,0.0,26.292646,18.888779,18.777435,24.881752,23.08067,0.0,15.3151865,18.683004,13.931677,15.138126,19.328417,198.30096,93.66556,126.59041,94.83726,26.992683,156.57564,53.81491,12.768206,28.465057,21.480288,11.810005,13.777605,12.33028,19.392134,12.275156,184.83041,319.43063,97.55817,111.726265,13.865221,0.0,15.498741,12.197361,0.0,0.0,8.787365,14.186403,254.50513,50.471436,60.26521,85.045746,100.38193,254.45842,92.244606,179.20946,19.2092,45.625206,0.0,31.110476,18.751701,15.14574,17.619007,0.0,
102203,209.11615098719813,12.760023,area,,,,,,,,,,,559.3964,243.13792,133.72238,320.6702,112.361084,248.0917,133.37454,62.524605,52.580288,17.895622,166.70349,119.89299,499.35373,63.277405,336.80573,25.149021,27.240904,10.160293,312.52826,242.56482,76.73422,28.55259,60.921066,29.135937,16.519543,13.92259,26.803219,9.891281,888.8449,888.4529,70.98575,351.00983,266.43054,145.63028,388.48093,284.3517,125.20937,215.00899,110.50997,183.9129,72.07332,193.33652,180.87671,191.95554,24.372929,60.04815,39.345947,85.459946,136.13573,309.17487,196.947,199.29665,79.07935,87.45562,27.580482,29.509575,
102219,644.1672966812062,12.760897,area,,,,630.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.836557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.937,2374.1401,1532.0823,1230.1315,814.8628,1261.6493,1136.9622,810.4009,0.0,0.0,0.0,0.0,94.35879,24.371326,0.0,29.427254,11.405738,21.735107,45.20867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.20217,8.603784,0.0,0.0,0.0,0.0,0.0,0.0,
102123,235.0893047390117,12.761841,area,,,,,,,,,,,46.183765,22.681633,0.0,25.64333,348.5336,378.90768,459.91135,298.35632,32.65499,32.33486,350.45346,352.18848,64.1613,20.660389,191.10188,121.83589,17.612309,37.30535,161.73439,121.37173,137.93947,214.70201,80.561134,76.27203,14.783169,41.202168,85.671265,52.241478,0.0,0.0,0.0,10.055882,401.1282,300.7081,132.18948,220.26608,47.62635,52.15828,96.71101,56.058754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.04996,364.63876,234.11813,276.37625,63.001057,38.76041,219.20036,258.69482,
101826,356.24206307002333,12.762496,area,,,,660.0,,,,,,,610.2367,383.74826,518.2793,374.05176,79.02418,77.91982,77.54033,30.797905,141.6498,118.54631,51.94005,110.4649,551.4404,996.6858,877.186,1038.8158,924.4745,592.6732,892.9761,685.4993,27.399578,53.785545,164.3799,116.60631,14.282418,45.02482,8.782774,13.238217,1184.1337,1098.3275,1096.0211,745.3172,38.987816,27.083782,60.317604,23.588024,51.99574,55.296528,28.578465,10.699101,1229.6384,717.3565,751.8313,810.6016,1105.8544,1486.8783,957.8461,1297.195,69.083145,111.721924,228.47943,213.88168,114.28483,99.30465,139.24794,93.8476,
102289,646.1670656351047,12.764275,area,,,,630.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.6925,1271.4983,838.3353,584.87756,386.17612,632.6495,592.93884,428.28226,0.0,0.0,0.0,0.0,28.3463,26.054852,0.0,12.773287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1839695,0.0,0.0,0.0,0.0,
102375,279.1942832389461,12.766237,area,,,,617.0,,,,,,,0.0,0.0,0.0,0.0,741.3772,974.353,380.8691,393.61658,286.49545,381.10605,989.8474,616.6819,8.950495,10.22493,0.0,0.0,0.0,0.0,0.0,0.0,673.1202,1118.9922,1043.2778,787.0726,526.9592,936.2768,728.2672,540.0903,0.0,0.0,0.0,0.0,400.57382,464.61407,383.35037,222.46326,91.0383,206.85603,195.23817,254.8797,0.0,9.848231,10.818062,0.0,0.0,0.0,0.0,9.075079,761.1768,822.67175,880.999,680.37085,771.31354,766.1738,810.78064,818.0323,
102231,271.1172669658192,12.767177,area,,,,,,,,,,,10.1003685,18.756283,0.0,8.829142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.70988,0.0,0.0,29.41827,8.716745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.45385,0.0,77.62667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.27824,0.0,103.0394,139.34834,61.080215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102251,234.18455131077727,12.771684,area,,,,,,,,,,,0.0,0.0,0.0,0.0,48.89406,58.95432,29.182737,40.16858,21.720594,11.477677,63.522957,50.825386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99414,80.596306,68.69849,40.78757,22.107994,50.877266,40.176323,45.82823,0.0,0.0,0.0,0.0,22.775742,0.0,35.725067,10.878985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56253,99.022736,65.07836,71.8481,55.703236,32.308617,72.636986,153.13162,
102509,611.2820055506762,12.772446,area,,,,648.0,,,,,,,1047.8517,684.4281,585.5207,54.565895,203.35748,270.90292,144.11244,112.98445,108.20984,57.223625,340.7363,71.98776,0.0,0.0,0.0,9.280857,0.0,0.0,0.0,0.0,92.871506,211.94127,94.91946,73.36181,223.88033,129.83961,100.35854,35.388855,1044.8438,798.2122,873.74744,851.7124,152.57193,76.08812,45.47854,60.974907,25.842373,53.24478,49.668304,60.94761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.29439,80.56897,134.91333,274.88666,124.23381,89.75114,142.02408,170.38322,
102252,323.2207123524442,12.773328,area,,,,660.0,,,,,,,0.0,0.0,0.0,0.0,87.62191,75.64651,110.99051,46.763783,50.513107,83.07854,201.07788,57.751328,1364.685,724.9073,827.02185,808.924,628.21295,453.0656,978.4079,753.77386,75.417015,222.53723,118.700424,78.35209,119.64177,175.189,83.61198,44.950844,0.0,0.0,0.0,0.0,64.95746,316.18988,17.619537,38.759365,77.999916,33.443794,10.700541,13.497105,355.463,432.4172,1182.4128,1246.6239,71.604294,207.33722,455.78036,655.14557,77.185,124.490074,183.81674,139.81291,125.99957,147.62575,190.48239,73.27147,
102328,262.17975688052485,12.773464,area,,,,617.0,,,,,,,0.0,0.0,0.0,0.0,153.0747,171.61055,133.82687,120.33655,75.795555,109.616425,190.1225,165.68105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.50089,193.29976,150.43549,151.06535,92.95077,161.9778,137.6325,150.9798,0.0,0.0,0.0,0.0,102.70491,59.34067,55.16712,107.22981,20.588055,75.131065,13.581456,10.38969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.18256,121.714035,112.56084,129.19833,130.05495,143.21912,187.74152,166.76372,
102327,344.2062377703823,12.774698,area,,,,,,,,,,,12.708671,43.60754,10.419165,27.92482,0.0,12.692017,0.0,0.0,0.0,11.184183,0.0,0.0,42.038177,32.396698,11.902849,19.549698,8.111965,8.646756,8.858772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.739296,0.0,87.12099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3523445,105.51895,0.0,90.15239,148.37553,95.189384,10.441237,10.532512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102178,293.1732306847248,12.776661,area,,,,,,,,,,,1162.0555,476.67517,680.46375,965.75104,183.52618,129.2048,82.277084,44.879692,55.390755,66.35351,250.23819,757.1649,39.491127,34.12257,33.80434,0.0,26.631926,50.785683,67.91378,22.225138,129.95111,216.60844,80.70058,50.07692,137.52667,83.28858,77.626465,36.599823,336.37708,127.63397,64.627594,639.47656,715.19446,433.64557,1083.7922,607.724,455.92743,484.3404,288.34622,536.71246,81.52939,41.192688,64.41098,50.698822,50.584038,25.770153,41.11288,193.07053,129.95676,153.43529,228.36972,220.94342,71.20853,99.194786,176.93533,46.852917,
102361,339.19322043976365,12.778427,area,,,,,,,,,,,0.0,0.0,0.0,0.0,35.403625,74.49867,158.54561,102.69837,23.294556,65.08865,76.66188,94.77051,9.538961,0.0,9.179251,10.471563,0.0,0.0,0.0,0.0,53.259266,48.07393,40.94246,59.293335,28.161037,35.394566,98.08303,25.893368,0.0,0.0,0.0,0.0,134.94539,210.67853,177.74261,273.4809,91.53384,172.33624,91.01724,246.29924,0.0,8.913092,0.0,9.822336,0.0,0.0,9.107828,13.878008,48.688595,113.47327,72.519135,39.159,40.639595,47.8119,61.712776,55.170204,
102326,665.3831875376488,12.778769,area,,,,,,,,,,,0.0,0.0,0.0,0.0,344.71265,171.96315,53.839172,162.46503,156.50853,151.49716,44.906376,69.08103,0.0,0.0,0.0,10.083442,0.0,0.0,0.0,0.0,303.68356,363.45758,204.845,221.82283,136.69342,94.40169,279.1774,54.826546,0.0,0.0,0.0,0.0,721.8243,548.6421,655.8317,684.13574,298.45804,488.0461,473.033,656.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.062,114.13487,206.6079,310.07062,389.734,205.89694,470.78256,556.7775,
102474,329.17333549522954,12.779943,area,,,,,,,,,,,24.828781,29.911003,0.0,57.023872,477.9887,249.97527,402.05914,182.49176,259.93433,411.4263,627.1242,700.18896,146.82162,130.59848,203.33102,208.28506,69.04208,58.27949,118.43469,135.10156,710.36145,393.94308,336.463,547.06604,372.18063,710.63873,523.9216,468.60596,10.916319,8.594988,0.0,10.042732,522.24194,355.68433,293.55927,263.67523,208.90927,509.68564,151.91158,142.3136,71.65179,118.789215,191.95657,117.8419,9.381421,65.875656,103.92725,59.30044,262.88495,374.60953,399.852,681.1616,446.0965,284.12216,346.04767,224.05891,
101696,181.04913731662063,12.7807,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.169188,23.890368,75.463066,26.379856,9.098716,8.267858,27.515259,39.86988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.9388,77.64551,79.21117,41.520145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.992027,56.377438,74.18562,51.613846,36.610508,153.31396,93.3632,252.07727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
